iter	Logloss
343	0.02773934186
344	0.02748286287
345	0.02738374927
346	0.02730910444
347	0.02729726124
348	0.02728593658
349	0.02727496586
350	0.02718536236
351	0.02710672514
352	0.02708728676
353	0.02703788447
354	0.02668703247
355	0.02667514708
356	0.02657822054
357	0.02636855459
358	0.02625184714
359	0.02595994853
360	0.02594997782
361	0.02578009872
362	0.02577013999
363	0.02574915796
364	0.02573935366
365	0.02551472492
366	0.02545589729
367	0.02532740703
368	0.02507623716
369	0.02506653121
370	0.02496906652
371	0.02493284752
372	0.02488691487
373	0.02479866197
374	0.02478911402
375	0.02474653791
376	0.02460106301
377	0.02458323367
378	0.02457400717
379	0.02456504898
380	0.02450849994
381	0.02423138301
382	0.02422183443
383	0.0241517927
384	0.02414260079
385	0.02401438706
386	0.02381539524
387	0.02349121717
388	0.02322444048
389	0.02321537068
390	0.02281016919
391	0.02277867577
392	0.02256288743
393	0.02255015728
394	0.02253573323
395	0.02241670532
396	0.02240901973
397	0.02230043541
398	0.02221083222
399	0.02212927888
400	0.0220741628
401	0.02203058269
402	0.0220004594
403	0.02197104032
404	0.0219632851
405	0.0219522152
406	0.02194469944
407	0.02193734014
408	0.0218404075
409	0.02182679273
410	0.02181949638
411	0.02180391652
412	0.02160055004
413	0.0215927036
414	0.02157978815
415	0.02157280759
416	0.02156607063
417	0.02148198602
418	0.02125107598
419	0.02124395112
420	0.02115707401
421	0.02114414321
422	0.02113057741
423	0.02111856913
424	0.02096615666
425	0.02078958968
426	0.02076539498
427	0.02074378416
428	0.02073742228
429	0.02070957146
430	0.02067787264
431	0.02063189238
432	0.02035789944
433	0.02033983907
434	0.02022323368
435	0.02021323016
436	0.02002730967
437	0.01991306116
438	0.01990601962
439	0.01989414052
440	0.01983170154
441	0.01982546905
442	0.01980732724
443	0.01976855338
444	0.01976252204
445	0.01965536465
446	0.0195398811
447	0.0195331013
448	0.01944755381
449	0.01936794926
450	0.01935580762
451	0.01925301425
452	0.0192469551
453	0.01919337466
454	0.0190807833
455	0.01892136324
456	0.01883311511
457	0.0188195014
458	0.01881359961
459	0.0188078243
460	0.01866217722
461	0.01851529029
462	0.01850969695
463	0.01850956233
464	0.01850124208
465	0.01829809436
466	0.01828644246
467	0.01821033076
468	0.01820465572
469	0.01819919646
470	0.01819391584
471	0.01811779722
472	0.01810728395
473	0.01809676448
474	0.01806368249
475	0.01798589858
476	0.01795924903
477	0.01785289981
478	0.01781665497
479	0.01776979997
480	0.01761121442
481	0.01751951763
482	0.01751398246
483	0.01742300751
484	0.01741808584
485	0.01734832723
486	0.01733145424
487	0.01732752586
488	0.01732281697
489	0.01731690764
490	0.01731223698
491	0.01730737838
492	0.01730274767
493	0.01729821762
494	0.01729369451
495	0.01728918814
496	0.01728170467
497	0.01727355162
498	0.01715804014
499	0.01715305395
500	0.01700805262
501	0.01694043274
502	0.01689243991
503	0.01682612955
504	0.01682172491
505	0.01676952719
506	0.01675961275
507	0.01675528058
508	0.01674828089
509	0.0166250845
510	0.01651942534
511	0.01651933681
512	0.01648645018
513	0.01648324001
514	0.01646908365
515	0.01646540346
516	0.01641679882
517	0.01635281581
518	0.0163182494
519	0.01631394236
520	0.01628137556
521	0.01627719306
522	0.01627418626
523	0.01626943569
524	0.01626581604
525	0.01623364296
526	0.0162185897
527	0.01621456615
528	0.01621117706
529	0.0162071236
530	0.01614682969
531	0.01614678122
532	0.01613834697
533	0.01611479608
534	0.01611078767
535	0.01610010789
536	0.01591631298
537	0.01590724639
538	0.0159031367
539	0.01589142595
540	0.01588741127
541	0.01588744435
542	0.01588040624
543	0.01587634397
544	0.01580141188
545	0.01575257398
546	0.0157456596
547	0.01574160681
548	0.01573826709
549	0.01562321798
550	0.0156189977
551	0.0154638273
552	0.01546373465
553	0.0154546179
554	0.01544834025
555	0.01544833605
556	0.01543493379
557	0.01539225267
558	0.01535318979
559	0.01533330318
560	0.01532948621
561	0.01531834163
562	0.01516868191
563	0.0151661332
564	0.01508543201
565	0.01508131977
566	0.01502452224
567	0.01501573714
568	0.01501219448
569	0.01500489827
570	0.0150013201
571	0.01487159199
572	0.01480779823
573	0.01480426533
574	0.01479361191
575	0.01479017087
576	0.01469869747
577	0.01459081891
578	0.01446253155
579	0.01445924099
580	0.01443711344
581	0.01443343144
582	0.01443036586
583	0.01442738039
584	0.01442294375
585	0.01440557825
586	0.01440559823
587	0.01440553333
588	0.01440160985
589	0.01432731281
590	0.01427869209
591	0.01415137511
592	0.01414678725
593	0.01414301292
594	0.0141046784
595	0.0140878622
596	0.01399807284
597	0.01399806246
598	0.01386683328
599	0.01383815375
600	0.01383811478
601	0.01383497675
602	0.01383223078
603	0.01380013137
604	0.01379706092
605	0.01372511962
606	0.01372210295
607	0.0137191101
608	0.0137190662
609	0.01370367654
610	0.01369935375
611	0.01369641234
612	0.01368438793
613	0.01357691944
614	0.01357110832
615	0.01356087183
616	0.01355796814
617	0.01351287195
618	0.01350994469
619	0.01350679479
620	0.01345919135
621	0.01345585218
622	0.01344697442
623	0.01344413202
624	0.01340427629
625	0.01333667424
626	0.01333356238
627	0.01332695449
628	0.01332235127
629	0.01325550506
630	0.01325148086
631	0.01325131394
632	0.01325064543
633	0.01324364108
634	0.01324365944
635	0.01323213086
636	0.01318241579
637	0.01317946238
638	0.01311476972
639	0.0131115207
640	0.01308497369
641	0.0130819912
642	0.01297558796
643	0.01297543949
644	0.01286420918
645	0.01286413796
646	0.01283276765
647	0.01279166187
648	0.01273152856
649	0.01273149151
650	0.01272833018
651	0.01270296682
652	0.01263298498
653	0.01262643375
654	0.01259660064
655	0.01254672961
656	0.01254393697
657	0.01254011519
658	0.01253019979
659	0.01252767962
660	0.01244490162
661	0.01239850787
662	0.01239069601
663	0.01234046711
664	0.01234018615
665	0.01233923583
666	0.01233673079
667	0.01222609108
668	0.01222613057
669	0.01211032846
670	0.01207405673
671	0.01202285227
672	0.01201952541
673	0.01201706069
674	0.0119602943
675	0.01188247815
676	0.01188228663
677	0.01185112381
678	0.01180909667
679	0.01180698223
680	0.01177025365
681	0.01176813295
682	0.0117249139
683	0.01169563185
684	0.01163707386
685	0.01155962446
686	0.01155956874
687	0.01155925865
688	0.01155923528
689	0.01155461213
690	0.01155221223
691	0.01152266001
692	0.0115210283
693	0.01149273258
694	0.01149006303
695	0.01149005743
696	0.01148984905
697	0.01148985731
698	0.01148984732
699	0.01142777593
700	0.01142475891
701	0.01142473666
702	0.01142474484
703	0.01142388274
704	0.01141542729
705	0.01141543373
706	0.01141538753
707	0.01141538248
708	0.01141099265
709	0.01141093397
710	0.01140707782
711	0.01140707782
712	0.01140622446
713	0.01139769619
714	0.01139665078
715	0.01133078824
716	0.01132863227
717	0.01132567251
718	0.01131470452
719	0.01131058916
720	0.01125398252
721	0.01125140323
722	0.01124942837
723	0.01124486551
724	0.0112447512
725	0.01123909109
726	0.01123884068
727	0.01123867963
728	0.01123867963
729	0.01123867963
730	0.01123102263
731	0.0112288496
732	0.01122177908
733	0.01122179156
734	0.01122174077
735	0.01113149499
736	0.01113149499
737	0.01112835582
738	0.01112822258
739	0.01112114576
740	0.01112115408
741	0.0111211255
742	0.01110409944
743	0.01107123661
744	0.01105149498
745	0.01104932793
746	0.01104931379
747	0.01104607612
748	0.01104604699
749	0.01104603346
750	0.01104602742
751	0.01104600891
752	0.01104596088
753	0.01104287612
754	0.0110407608
755	0.01104065328
756	0.01104056199
757	0.01104057191
758	0.01104052285
759	0.01103981648
760	0.01103984316
761	0.01101132384
762	0.01101133258
763	0.01100906165
764	0.0110082243
765	0.01100698066
766	0.0110052328
767	0.01097617824
768	0.01097620238
769	0.01097129991
770	0.01096959101
771	0.01096954768
772	0.01091364374
773	0.01091159043
774	0.01085405672
775	0.01085087299
776	0.01085084636
777	0.01084386814
778	0.01073064362
779	0.01071316716
780	0.01071293715
781	0.01071292112
782	0.01070960981
783	0.01068062785
784	0.01067858237
785	0.01067770789
786	0.01059391587
787	0.01059168824
788	0.01058974906
789	0.0105897738
790	0.0105897505
791	0.01058973219
792	0.01058973198
793	0.01058784446
794	0.01058556005
795	0.01053000034
796	0.01052860111
797	0.01047885722
798	0.01047887281
799	0.01047874651
800	0.01047867384
801	0.01047865025
802	0.01047864261
803	0.01047864261
804	0.0104786534
805	0.01042853263
806	0.01042657986
807	0.01041761071
808	0.01041759447
809	0.01041760961
810	0.01041750389
811	0.01041729971
812	0.01041701845
813	0.0104170267
814	0.01041696491
815	0.01041679401
816	0.01041675739
817	0.01041667473
818	0.01041660357
819	0.01041658685
820	0.01041548688
821	0.01041047033
822	0.01040859675
823	0.01040852003
824	0.01040851552
825	0.010405899
826	0.01040588692
827	0.01040585826
828	0.01040586651
829	0.01040407056
830	0.01040406618
831	0.01040306768
832	0.01038367674
833	0.01038366578
834	0.01037994256
835	0.01036242276
836	0.01035177835
837	0.01028603637
838	0.01028604079
839	0.01026059631
840	0.01025889517
841	0.01025883621
842	0.01025881168
843	0.01025872948
844	0.01025871866
845	0.01025868371
846	0.01025870534
847	0.01025720696
848	0.01025406359
849	0.01025227562
850	0.01025222236
851	0.0102521877
852	0.01025214378
853	0.01025212047
854	0.01025207699
855	0.01025207677
856	0.01025210007
857	0.01025191856
858	0.01024832514
859	0.01024646824
860	0.01024416933
861	0.01024413713
862	0.0102441223
863	0.01022513317
864	0.01022504818
865	0.01022253695
866	0.01022254361
867	0.01018477913
868	0.01018472143
869	0.01018419824
870	0.01018421837
871	0.01018418328
872	0.01018413826
873	0.01018407564
874	0.01018409705
875	0.01018407618
876	0.01016721072
877	0.0101672621
878	0.01016705224
879	0.01016701233
880	0.01016700061
881	0.01016151815
882	0.010161473
883	0.0101264264
884	0.01012641448
885	0.01012637841
886	0.01012407938
887	0.01012408306
888	0.01012102234
889	0.01012103641
890	0.01011912084
891	0.01011905479
892	0.01011904535
893	0.01011609021
894	0.01011497429
895	0.01011489397
896	0.01011487627
897	0.01011485865
898	0.01006745562
899	0.01006746705
900	0.01006571301
901	0.01006443693
902	0.01006443491
903	0.01006166355
904	0.01005998588
905	0.01005989324
906	0.01005989726
907	0.01005981807
908	0.01005981182
909	0.0100423378
910	0.01002561211
911	0.0100255775
912	0.0100223499
913	0.01000748382
914	0.01000743152
915	0.01000193475
916	0.01000032003
917	0.01000036475
918	0.01000032785
919	0.009974996267
920	0.00997497608
921	0.009974449225
922	0.009972548355
923	0.009970870488
924	0.00996927282
925	0.009967633218
926	0.009967641107
927	0.009954472463
928	0.009952376974
929	0.009922790442
930	0.009921283312
931	0.009920643875
932	0.009917572022
933	0.009915926032
934	0.009914337911
935	0.009914326752
936	0.00991209118
937	0.00983480324
938	0.009834812208
939	0.00983480139
940	0.009834740027
941	0.009834732537
942	0.009830361282
943	0.009829035985
944	0.009815902861
945	0.009815902861
946	0.009799288437
947	0.009798176194
948	0.009793501098
949	0.009780612197
950	0.009779999204
951	0.009675172126
952	0.009673357799
953	0.00967335682
954	0.00967334517
955	0.009673316805
956	0.009673292454
957	0.009640762598
958	0.009640750512
959	0.009635888841
960	0.009634574536
961	0.009634579604
962	0.009633582169
963	0.009632427378
964	0.009555886737
965	0.009555645653
966	0.009555502321
967	0.009555477137
968	0.009555494613
969	0.009536524925
970	0.00947491431
971	0.009472841631
972	0.009402713301
973	0.00940123597
974	0.009349362957
975	0.009282834136
976	0.009281211015
977	0.009279911939
978	0.009250820665
979	0.009227820267
980	0.009227831918
981	0.009225807718
982	0.009221427781
983	0.009221427781
984	0.009221409616
985	0.009221336169
986	0.009221244686
987	0.009157345012
988	0.009155744118
989	0.00915343438
990	0.009153419401
991	0.0091533696
992	0.009152838649
993	0.009152838649
994	0.009152752502
995	0.009152648136
996	0.009152660618
997	0.009152622234
998	0.009152545095
999	0.009152570821
1000	0.009152363018
1001	0.009152387151
1002	0.00915234131
1003	0.009152335504
1004	0.009152335504
1005	0.009152322946
1006	0.009152241865
1007	0.009152233871
1008	0.009152208616
1009	0.009152176779
1010	0.009152123465
1011	0.009152106607
1012	0.009152061669
1013	0.009151992166
1014	0.009151979466
1015	0.009151896791
1016	0.009151877436
1017	0.009151879101
1018	0.009151883424
1019	0.009151848872
1020	0.009151736823
1021	0.009151716035
1022	0.009151667481
1023	0.009150174797
1024	0.009150188112
1025	0.009150119368
1026	0.009150084272
1027	0.00915010788
1028	0.009150028607
1029	0.00915005502
1030	0.009149510024
1031	0.009149010558
1032	0.009114360666
1033	0.009113633864
1034	0.009113036465
1035	0.009113031256
1036	0.009112716727
1037	0.009112625747
1038	0.009112615761
1039	0.009112648974
1040	0.009111266907
1041	0.009110525597
1042	0.009109903904
1043	0.009109915555
1044	0.009109898458
1045	0.009109917381
1046	0.009109917381
1047	0.009109789553
1048	0.009109712344
1049	0.009109731629
1050	0.009109627951
1051	0.009109521833
1052	0.009109511014
1053	0.009109502476
1054	0.009109417378
1055	0.009109417378
1056	0.009109417378
1057	0.009109417378
1058	0.009109417378
1059	0.009109406833
1060	0.009109373546
1061	0.009109258673
1062	0.00910916746
1063	0.009077966261
1064	0.00907096622
1065	0.009070940855
1066	0.009070956448
1067	0.009070963938
1068	0.009070873631
1069	0.009070840129
1070	0.009070843168
1071	0.009070788645
1072	0.009070752806
1073	0.00907075107
1074	0.009070714311
1075	0.009070706275
1076	0.009070687282
1077	0.009070678742
1078	0.009070666045
1079	0.009070629429
1080	0.009070502831
1081	0.009070449357
1082	0.009070446805
1083	0.009070410118
1084	0.009070388264
1085	0.009070262283
1086	0.009070294595
1087	0.009070285441
1088	0.00907024497
1089	0.009070224998
1090	0.009070198368
1091	0.009070184006
1092	0.00907020065
1093	0.00907020065
1094	0.0090684334
1095	0.009068421749
1096	0.009068420917
1097	0.009067490092
1098	0.009067473448
1099	0.009067413314
1100	0.009066170331
1101	0.009065629472
1102	0.009065503326
1103	0.0090654776
1104	0.00906531515
1105	0.00906525221
1106	0.009065240341
1107	0.009065271964
1108	0.009065256153
1109	0.009065213279
1110	0.009064025437
1111	0.009062299445
1112	0.009062095561
1113	0.009061892832
1114	0.009061851552
1115	0.009061849887
1116	0.009061866531
1117	0.009061839901
1118	0.009061841566
1119	0.009061858209
1120	0.009061173191
1121	0.00906006522
1122	0.009058669331
1123	0.009057313748
1124	0.009057295297
1125	0.00905728379
1126	0.009057294465
1127	0.009057296273
1128	0.009056238966
1129	0.009055140535
1130	0.009053808851
1131	0.009032654324
1132	0.009031238232
1133	0.00903120974
1134	0.009031181989
1135	0.009030984513
1136	0.009030984513
1137	0.009030984513
1138	0.009030982939
1139	0.009030946106
1140	0.008994263771
1141	0.008992784938
1142	0.008992699952
1143	0.008992696406
1144	0.008992611124
1145	0.008992608627
1146	0.008992584676
1147	0.008992542112
1148	0.008992532958
1149	0.008992532811
1150	0.008992488345
1151	0.008992422372
1152	0.008992403161
1153	0.00899240649
1154	0.00899240754
1155	0.008992427294
1156	0.008992398168
1157	0.008992338683
1158	0.008992364881
1159	0.008992324104
1160	0.00899234158
1161	0.00899233436
1162	0.008990920973
1163	0.008990791667
1164	0.008990722382
1165	0.008990745465
1166	0.008990661815
1167	0.008990626233
1168	0.008990589185
1169	0.008990562594
1170	0.008990510873
1171	0.008986334257
1172	0.008969312095
1173	0.008968816336
1174	0.008968714433
1175	0.008968724419
1176	0.00896858147
1177	0.008968583967
1178	0.008968572316
1179	0.008968573981
1180	0.008966733229
1181	0.00896546416
1182	0.008936517789
1183	0.008935166711
1184	0.008935151875
1185	0.008935148404
1186	0.008935148404
1187	0.008908470333
1188	0.008908455389
1189	0.008908441151
1190	0.008896189787
1191	0.008896154494
1192	0.008896022145
1193	0.008896023592
1194	0.008896007781
1195	0.008895998627
1196	0.008895841257
1197	0.008891817239
1198	0.008891797738
1199	0.008891746848
1200	0.008891739901
1201	0.00889167796
1202	0.008889397451
1203	0.00883548296
1204	0.008834369004
1205	0.008828219755
1206	0.008828213098
1207	0.008828169393
1208	0.008828170625
1209	0.008828124166
1210	0.008828122358
1211	0.008828131441
1212	0.008828108826
1213	0.008828110275
1214	0.008828075324
1215	0.00882810445
1216	0.008828100218
1217	0.008801273981
1218	0.008743655549
1219	0.008741988163
1220	0.008741184062
1221	0.008741117488
1222	0.008739852551
1223	0.008739854758
1224	0.008738423367
1225	0.008738425103
1226	0.008737309564
1227	0.008737313941
1228	0.008737311228
1229	0.008737269619
1230	0.008736622146
1231	0.008736606551
1232	0.008736601558
1233	0.008736456111
1234	0.008736451118
1235	0.008734759062
1236	0.008734649103
1237	0.008697342096
1238	0.008630999263
1239	0.008631008274
1240	0.008628690911
1241	0.008628675842
1242	0.008626437536
1243	0.008626458885
1244	0.008624255008
1245	0.008624244279
1246	0.008624105681
1247	0.008624106803
1248	0.008623031125
1249	0.008623023419
1250	0.008621501776
1251	0.008621502031
1252	0.008621477284
1253	0.008621493928
1254	0.008621389015
1255	0.008620111177
1256	0.008619713686
1257	0.008596567799
1258	0.008595596865
1259	0.008594586748
1260	0.008593328136
1261	0.008592136388
1262	0.008590974525
1263	0.008589972729
1264	0.008589976745
1265	0.008543082717
1266	0.008543077724
1267	0.008543070922
1268	0.008542412369
1269	0.008542411537
1270	0.008542423261
1271	0.008526050865
1272	0.008526054611
1273	0.008514583221
1274	0.008514563248
1275	0.008512703756
1276	0.008475143478
1277	0.008475144205
1278	0.008475102596
1279	0.008474527186
1280	0.008474140065
1281	0.008473115712
1282	0.008472631896
1283	0.008462285195
1284	0.008461338649
1285	0.008440416147
1286	0.008417022608
1287	0.008415755578
1288	0.008415749392
1289	0.008415674425
1290	0.00841528424
1291	0.008415266764
1292	0.008415270925
1293	0.008415269875
1294	0.008415279861
1295	0.008415265714
1296	0.008362614424
1297	0.008325430039
1298	0.008324358085
1299	0.008268831558
1300	0.008268809706
1301	0.008268730376
1302	0.008258239289
1303	0.008258208354
1304	0.008256054793
1305	0.008185667468
1306	0.008185663994
1307	0.00818557748
1308	0.008185591322
1309	0.008185565053
1310	0.008185574207
1311	0.008185595844
1312	0.008185543704
1313	0.008185548697
1314	0.008185537191
1315	0.008185502311
1316	0.008185550938
1317	0.008185524454
1318	0.008183797269
1319	0.008183827228
1320	0.008183813913
1321	0.008183801647
1322	0.00818377773
1323	0.008183789307
1324	0.008183776137
1325	0.008181864411
1326	0.008181485069
1327	0.008181442522
1328	0.008181469152
1329	0.008181432752
1330	0.008180416481
1331	0.008180381872
1332	0.008180386865
1333	0.008180360884
1334	0.008180375031
1335	0.008180311059
1336	0.008180315347
1337	0.008180269104
1338	0.008180250869
1339	0.008170828744
1340	0.008169687398
1341	0.008169665545
1342	0.008169652373
1343	0.008169642387
1344	0.008169667425
1345	0.008169616695
1346	0.00816959741
1347	0.008169582087
1348	0.008168210853
1349	0.008149118649
1350	0.008112870769
1351	0.008112861326
1352	0.008109491315
1353	0.008066006068
1354	0.008065899896
1355	0.008064152845
1356	0.008055555429
1357	0.008009671394
1358	0.008009640532
1359	0.008009009151
1360	0.007971740866
1361	0.007971720894
1362	0.007971683119
1363	0.007971660179
1364	0.007963283945
1365	0.007963201963
1366	0.007962336385
1367	0.0079618577
1368	0.007961415775
1369	0.007960272563
1370	0.007936026745
1371	0.007904018657
1372	0.007878986811
1373	0.007878958915
1374	0.00787326386
1375	0.007871984358
1376	0.00786493962
1377	0.007864648887
1378	0.007864159158
1379	0.007863579916
1380	0.007863421778
1381	0.007863382843
1382	0.007863385268
1383	0.007863374233
1384	0.007862909214
1385	0.007850196123
1386	0.007849292218
1387	0.007848970238
1388	0.007835532677
1389	0.007835512704
1390	0.007835508543
1391	0.007835262884
1392	0.007835188924
1393	0.00783443682
1394	0.007833619046
1395	0.007833619335
1396	0.007833641804
1397	0.007833550879
1398	0.007833590986
1399	0.007832133307
1400	0.007831244542
1401	0.007830264113
1402	0.007812792105
1403	0.007811281177
1404	0.007810331592
1405	0.007810344473
1406	0.007810322836
1407	0.007810299535
1408	0.00781029599
1409	0.00781020751
1410	0.007810209174
1411	0.007807673298
1412	0.007806859015
1413	0.007806450345
1414	0.00780554993
1415	0.007756777516
1416	0.007756787808
1417	0.007755948717
1418	0.007755797949
1419	0.007754751088
1420	0.007753662928
1421	0.007736111935
1422	0.007736036933
1423	0.007735977577
1424	0.007735933472
1425	0.007725931714
1426	0.007725779011
1427	0.007725771234
1428	0.00772570477
1429	0.007725721414
1430	0.007724347803
1431	0.007724234644
1432	0.007724194884
1433	0.007723152085
1434	0.007723157078
1435	0.007723152917
1436	0.007723072759
1437	0.007714788342
1438	0.007714350224
1439	0.007714311313
1440	0.007714249371
1441	0.007714264966
1442	0.007714106583
1443	0.007714136325
1444	0.007714091388
1445	0.007684079528
1446	0.007684048882
1447	0.007684033903
1448	0.00768401433
1449	0.007683814718
1450	0.007642078176
1451	0.007641726814
1452	0.007641622575
1453	0.007640024821
1454	0.007640053115
1455	0.007638598888
1456	0.00763782826
1457	0.007637816393
1458	0.007636244973
1459	0.00763619309
1460	0.007636187049
1461	0.007636209517
1462	0.00763620286
1463	0.007636194538
1464	0.007636197035
1465	0.007634135574
1466	0.007633848551
1467	0.007633847791
1468	0.007631886584
1469	0.007631847111
1470	0.007631781153
1471	0.0076317953
1472	0.007631782746
1473	0.007630163914
1474	0.007630143271
1475	0.007630088963
1476	0.007630087227
1477	0.007629092454
1478	0.007628412407
1479	0.007628425793
1480	0.007628399163
1481	0.007608457114
1482	0.00760842922
1483	0.00760842922
1484	0.00760842922
1485	0.00760842922
1486	0.007608390036
1487	0.007607929354
1488	0.007600567627
1489	0.007600268917
1490	0.007599997052
1491	0.00759819078
1492	0.007598201598
1493	0.007596389518
1494	0.007596349684
1495	0.007596364663
1496	0.007573179021
1497	0.007547159096
1498	0.007547136698
